Europe
segment Albania
48.77256 16.438093
48.791794 16.451185
48.794933 16.467459
48.791084 16.494864
48.794666 16.51931
48.80704 16.536407
48.804348 16.545568
48.789524 16.569477
48.78599 16.5863
48.777332 16.601112
48.774673 16.613632
48.77488 16.624847
48.782257 16.6388
48.7778 16.656542
48.770897 16.668749
48.75496 16.679691
48.73958 16.676651
48.733353 16.67335
48.724915 16.68209
48.723152 16.687675
48.731163 16.700377
48.7345 16.710606
48.732628 16.7297
48.72757 16.734413
48.723797 16.745623
48.7231 16.752125
48.71883 16.754436
48.711967 16.761005
48.709743 16.768984
48.711285 16.784811
48.703384 16.796719
48.704098 16.802628
48.70771 16.811344
48.711872 16.834734
48.710777 16.853745
48.71348 16.87036
48.71398 16.892487
48.713436 16.893501
48.71388 16.903149
48.71139 16.907015
48.704556 16.911228
48.694717 16.921816
48.68359 16.920465
48.675907 16.915792
48.668655 16.923882
48.65165 16.927277
48.634323 16.922754
48.624878 16.922522
48.617783 16.929537
48.61536 16.947584
48.6063 16.946247
48.600105 16.936497
48.582073 16.938316
48.572536 16.936712
48.567352 16.938225
48.551876 16.95036
48.54635 16.950195
48.54192 16.952625
48.520718 16.943842
48.514698 16.924784
48.510773 16.921259
48.498795 16.91763
48.498795 16.91763
48.495445 16.902615
48.492836 16.898193
48.47982 16.896118
48.476048 16.884975
48.465935 16.875193
48.462402 16.867468
48.45757 16.864098
48.45418 16.864983
48.445755 16.856318
48.43884 16.856043
48.413433 16.86734
48.399303 16.865799
48.394608 16.863272
48.391895 16.861809
48.380905 16.849428
48.37205 16.84774
48.35443 16.855375
48.352283 16.863985
48.352154 16.878473
48.34011 16.88693
48.33577 16.893818
48.332047 16.909557
48.324703 16.916227
48.31726 16.914995
48.309196 16.904913
48.29496 16.911638
48.29026 16.919949
48.27504 16.932325
48.27338 16.954594
48.26871 16.96014
48.261642 16.960907
48.24317 16.95968
48.23104 16.963646
48.228065 16.965841
48.228065 16.965841
48.215088 16.97542
48.192173 16.986214
48.18663 16.989138
48.172405 16.992731
48.161606 17.019115
48.149433 17.035755
48.143826 17.051025
48.137295 17.06125
48.11621 17.07398
48.106564 17.077427
48.104454 17.08289
48.10071 17.099659
48.097954 17.100582
48.083942 17.088726
48.072952 17.082676
48.066696 17.085926
48.062603 17.087936
48.05846 17.082342
48.055073 17.082533
48.05031 17.090164
48.045242 17.090658
48.033215 17.082264
48.025665 17.083632
48.023663 17.090336
48.02374 17.101736
48.0295 17.11676
48.023983 17.129168
48.022266 17.143003
48.01021 17.158695
48.008083 17.162727
48.0 17.156624
47.977806 17.111176
47.967083 17.101158
47.96136 17.119959
47.95471 17.12026
47.944706 17.105602
47.935074 17.10043
47.929302 17.096743
47.918407 17.113611
47.905174 17.103333
47.893166 17.10544
47.880226 17.093842
47.87284 17.071617
47.870716 17.063568
47.867016 17.050247
47.86673 17.027773
47.86486 17.023832
47.859867 17.022963
47.843067 17.05789
47.835953 17.062908
47.826046 17.059471
47.805546 17.080719
47.80039 17.071869
47.793503 17.06007
47.77868 17.068333
47.757088 17.06976
47.73133 17.072096
47.72175 17.07616
47.711258 17.09076
47.698376 16.986866
47.693794 16.948755
47.687965 16.912554
47.688545 16.890924
47.687878 16.880684
47.694347 16.874573
47.716213 16.872086
47.716255 16.866325
47.707005 16.85859
47.70632 16.853773
47.698174 16.842085
47.685905 16.835066
47.680893 16.829807
47.680367 16.816536
47.681366 16.770554
47.682846 16.75342
47.697502 16.743378
47.713486 16.729395
47.728176 16.718664
47.73646 16.707624
47.738796 16.696667
47.740665 16.665648
47.745792 16.653605
47.7545 16.643276
47.755966 16.636295
47.75481 16.62634
47.759064 16.61828
47.759064 16.613192
47.751 16.599165
47.75535 16.589075
47.751926 16.578562
47.75285 16.568136
47.751465 16.558163
47.737354 16.540846
47.7339 16.546614
47.72175 16.55221
47.7107 16.543337
47.710304 16.541943
47.71033 16.526012
47.706554 16.51819
47.70011 16.498247
47.699665 16.497519
47.68944 16.480616
47.68133 16.477802
47.679718 16.472906
47.681564 16.467323
47.691853 16.457129
47.691494 16.449638
47.687965 16.44659
47.67527 16.443686
47.6752 16.445372
47.667267 16.4331
47.667328 16.43175
47.662476 16.427563
47.658012 16.430187
47.657146 16.439585
47.65116 16.455946
47.64974 16.472738
47.64608 16.4883
47.63979 16.495821
47.638283 16.504139
47.642727 16.517433
47.642704 16.523186
47.638042 16.530182
47.63257 16.545223
47.62341 16.565657
47.62218 16.567566
47.61884 16.5757
47.618935 16.58891
47.616665 16.598501
47.625637 16.62809
47.62543 16.642689
47.61945 16.653267
47.609833 16.658403
47.60465 16.666687
47.591476 16.669437
47.579693 16.676723
47.573463 16.677795
47.565792 16.670269
47.561142 16.676908
47.559036 16.687855
47.544376 16.702957
47.541054 16.7104
47.53454 16.712791
47.527737 16.706366
47.52026 16.704605
47.509422 16.691362
47.503742 16.680326
47.504654 16.665554
47.50098 16.655733
47.494396 16.654408
47.485844 16.661327
47.477863 16.670664
47.470978 16.670994
47.458393 16.659761
47.438988 16.629364
47.430172 16.621752
47.427105 16.608635
47.42168 16.596973
47.421406 16.587841
47.411163 16.57639
47.41031 16.564842
47.408283 16.558914
47.409424 16.52386
47.392906 16.503494
47.39705 16.497824
47.399776 16.487974
47.40362 16.489016
47.40937 16.48316
47.411568 16.459433
47.409523 16.453844
47.401024 16.449327
47.39302 16.454296
47.392963 16.455639
47.379665 16.456059
47.366917 16.459562
47.359646 16.453146
47.358334 16.441233
47.35579 16.436611
47.352055 16.438278
47.344303 16.447983
47.340076 16.460714
47.33147 16.468985
47.31357 16.475021
47.307842 16.480198
47.283936 16.492718
47.279472 16.48489
47.26801 16.480288
47.2608 16.477392
47.256977 16.47064
47.25576 16.456738
47.250916 16.43642
47.244415 16.443897
47.2361 16.440422
47.218857 16.436775
47.21626 16.433506
47.215843 16.422045
47.210545 16.417513
47.2001 16.42214
47.193027 16.425268
47.189556 16.431322
47.1885 16.44499
47.179367 16.459906
47.169353 16.468693
47.160595 16.454435
47.154587 16.45051
47.147125 16.453495
47.148155 16.492184
47.150185 16.51352
47.142902 16.522554
47.13328 16.52767
47.129364 16.523268
47.1233 16.505245
47.1144 16.499363
47.111286 16.492023
47.10648 16.486872
47.100807 16.470236
47.09632 16.468136
47.089397 16.474518
47.078373 16.47515
47.07164 16.492605
47.069798 16.50818
47.065945 16.517529
47.06067 16.517694
47.053024 16.504234
47.050552 16.477533
47.04337 16.455048
47.030655 16.44584
47.028625 16.450338
47.030987 16.46429
47.029797 16.475563
47.016197 16.503067
47.01086 16.514942
47.006706 16.515553
47.001 16.509985
47.000362 16.493525
46.99761 16.478203
47.00094 16.46011
47.004906 16.453121
46.998394 16.434769
47.001312 16.425673
47.00643 16.418789
47.00664 16.408766
47.004036 16.395136
47.005577 16.380888
47.01016 16.370268
47.00868 16.357077
47.004486 16.33761
47.006195 16.31936
47.002792 16.308002
47.00727 16.299711
47.01517 16.291735
47.013897 16.284252
46.99729 16.276043
46.987473 16.270128
46.97477 16.27265
46.965622 16.266827
46.963673 16.24288
46.959633 16.235493
46.953964 16.236296
46.952763 16.230188
46.94881 16.226154
46.94655 16.220266
46.9435 16.20027
46.915947 16.174742
46.912598 16.172773
46.906315 16.15885
46.89047 16.143414
46.882603 16.134367
46.87151 16.111889
46.864864 16.098417
46.86632 16.090868
46.852238 16.065937
46.84259 16.061092
46.841988 16.042355
46.837536 16.033628
46.84067 16.029896
46.838943 16.016068
46.834023 16.001966
46.83538 15.991074
46.831635 15.987416
46.823917 15.985753
46.818317 15.988274
46.811844 15.995388
46.80296 15.988624
46.792393 15.989384
46.781143 15.984419
46.769947 15.989457
46.759743 15.986917
46.74143 15.986679
46.715023 16.010717
46.6917 16.03766
46.681286 16.040089
46.6609 16.034664
46.670464 16.008215
46.676384 15.99985
46.684254 15.988724
46.685776 15.986574
46.684544 15.966173
46.68649 15.952033
46.69591 15.934199
46.712605 15.900662
46.71755 15.880107
46.719055 15.859593
46.71888 15.834948
46.71453 15.81162
46.702175 15.787971
46.693874 15.760008
46.698208 15.742727
46.698242 15.730085
46.69572 15.718236
46.69703 15.702039
46.703842 15.685616
46.706696 15.670872
46.704384 15.659373
46.694683 15.655604
46.6915 15.644946
46.68484 15.631203
46.682426 15.622364
46.683094 15.610775
46.684616 15.606903
46.68834 15.605202
46.681133 15.571373
46.674797 15.563229
46.67051 15.54926
46.662693 15.549981
46.651196 15.557398
46.635788 15.546891
46.621887 15.520229
46.618866 15.515344
46.61577 15.506136
46.618454 15.49538
46.613064 15.473706
46.616463 15.46832
46.632404 15.458238
46.642223 15.458986
46.640755 15.448905
46.642834 15.435769
46.656815 15.416551
46.65127 15.372923
46.651367 15.350994
46.650986 15.342323
46.655594 15.328704
46.65445 15.32862
46.654163 15.31065
46.65441 15.29704
46.651566 15.286861
46.64491 15.274078
46.64157 15.238279
46.64454 15.225202
46.644745 15.205941
46.655678 15.187449
46.65559 15.169827
46.65905 15.148801
46.6529 15.127428
46.65731 15.118766
46.656887 15.104112
46.64853 15.086912
46.648205 15.082901
46.655827 15.067146
46.652634 15.03901
46.65172 15.038947
46.64334 15.022091
46.641937 15.016014
46.635326 15.008254
46.62538 15.0
46.621517 14.996351
46.61794 14.993783
46.606716 14.984898
46.601425 14.980709
46.607056 14.976441
46.626328 14.969817
46.630386 14.955765
46.62621 14.943194
46.617588 14.919369
46.607723 14.920039
46.60657 14.912991
46.61185 14.890761
46.612125 14.882147
46.606846 14.868185
46.598465 14.865311
46.58238 14.85264
46.573402 14.839775
46.566364 14.833416
46.552704 14.835441
46.549454 14.829591
46.538704 14.829225
46.526585 14.821475
46.514683 14.821366
46.50932 14.817042
46.50016 14.787619
46.499313 14.777954
46.50203 14.771501
46.503395 14.756676
46.500923 14.747901
46.5048 14.740856
46.499756 14.733578
46.504345 14.725584
46.501835 14.717803
46.49673 14.712512
46.49669 14.713834
46.48735 14.712254
46.480755 14.703226
46.468338 14.697481
46.46616 14.693703
46.467243 14.680523
46.464344 14.678024
46.45612 14.677512
46.452812 14.673334
46.447342 14.657104
46.447403 14.631947
46.442783 14.617761
46.443485 14.609528
46.439537 14.603661
46.434296 14.587124
46.42783 14.581436
46.420944 14.582014
46.405567 14.591008
46.391262 14.579226
46.38297 14.581042
46.37804 14.561567
46.381687 14.55418
46.393475 14.550258
46.4195 14.528986
46.42971 14.516026
46.423405 14.504401
46.42249 14.504348
46.417362 14.491472
46.416225 14.483134
46.426716 14.460257
46.4258 14.460203
46.43087 14.44263
46.437317 14.433074
46.442436 14.438335
46.448563 14.43207
46.44945 14.424839
46.44122 14.374718
46.440872 14.353848
46.434483 14.336278
46.435482 14.316147
46.43886 14.309717
46.445488 14.284269
46.44595 14.275689
46.435177 14.241673
46.435112 14.235382
46.44318 14.224237
46.444035 14.191519
46.437088 14.159047
46.445065 14.151527
46.454746 14.139792
46.477665 14.120139
46.487892 14.095835
46.488697 14.081966
46.49456 14.057758
46.4958 14.044573
46.48341 14.017777
46.483383 14.009497
46.489872 13.996576
46.491337 13.993007
46.501595 13.975634
46.51848 13.929755
46.5204 13.906323
46.521164 13.873555
46.51789 13.836949
46.511105 13.813437
46.51014 13.795171
46.519886 13.768787
46.522106 13.750997
46.52403 13.71563
46.52505 13.689498
46.529427 13.66716
46.53496 13.65415
46.538036 13.642701
46.546318 13.614876
46.5484 13.591763
46.54152 13.581521
46.541714 13.572248
46.5499 13.563649
46.554554 13.548599
46.55207 13.524294
46.556465 13.510554
46.565487 13.505626
46.56809 13.501424
46.56086 13.473604
46.561657 13.468332
46.558556 13.451297
46.563267 13.420986
46.565533 13.410467
46.572533 13.40312
46.57912 13.381495
46.579308 13.371884
46.57139 13.366931
46.570484 13.366233
46.57071 13.342367
46.569794 13.342332
46.559162 13.323354
46.556797 13.315306
46.560665 13.291585
46.561974 13.257155
46.55744 13.242068
46.55744 13.242068
46.55731 13.23676
46.565357 13.221143
46.574543 13.193295
46.59202 13.161421
46.59807 13.101263
46.602924 13.084179
46.600628 13.071162
46.59762 13.044855
46.59717 13.030245
46.600838 13.01544
46.60274 12.981665
46.606613 12.968519
46.606655 12.950938
46.611042 12.933494
46.61198 12.901671
46.61312 12.901707
46.609722 12.884017
46.606483 12.855388
46.609493 12.837232
46.61639 12.834784
46.628983 12.833833
46.63203 12.828613
46.634823 12.809446
46.646 12.795168
46.650723 12.768083
46.650654 12.756792
46.63766 12.736837
46.6373 12.729526
46.65007 12.715276
46.658356 12.694256
46.659584 12.670714
46.65701 12.657364
46.656036 12.644056
46.663338 12.627979
46.664364 12.61904
46.660664 12.60367
46.658962 12.574739
46.656788 12.565719
46.658504 12.556133
46.666023 12.539386
46.67459 12.53063
46.676933 12.525035
46.680237 12.51715
46.67901 12.485235
46.686954 12.470143
46.6901 12.454603
46.69023 12.442979
46.69191 12.436041
46.699356 12.424251
46.707355 12.40383
46.715054 12.389378
46.722443 12.382561
46.735523 12.37489
46.766346 12.361239
46.780434 12.347901
46.786686 12.317754
46.786293 12.28813
46.794594 12.281309
46.800705 12.287757
46.80413 12.287827
46.81949 12.284477
46.84189 12.307916
46.84771 12.29671
46.870663 12.288183
46.875988 12.281292
46.89024 12.273247
46.891884 12.268613
46.89407 12.254988
46.893944 12.24465
46.87912 12.216027
46.885365 12.208481
46.89456 12.202654
46.89455 12.203986
46.90587 12.191195
46.908913 12.183249
46.91091 12.16361
46.909996 12.163594
46.91584 12.149025
46.92744 12.155238
46.93242 12.161667
46.932407 12.163
46.942684 12.164189
46.95328 12.154703
46.963245 12.138861
46.965557 12.136231
46.984097 12.133555
47.00797 12.121616
47.016373 12.128112
47.026505 12.147003
47.027504 12.163062
47.03056 12.179493
47.034027 12.200948
47.04605 12.21087
47.057198 12.2171
47.068707 12.233039
47.073498 12.233468
47.083393 12.226301
47.0883 12.215022
47.088364 12.207664
47.095207 12.184038
47.093243 12.173629
47.086742 12.15946
47.08457 12.14537
47.077717 12.118155
47.079712 12.09812
47.077724 12.089391
47.063686 12.073437
47.061756 12.057019
47.064137 12.044685
47.06261 12.035299
47.05246 12.017753
47.054245 11.993039
47.05393 11.97331
47.05507 11.973327
47.04783 11.962856
47.04107 11.949053
47.04156 11.944045
47.038498 11.923279
47.020676 11.888615
47.020508 11.878255
47.01262 11.860779
47.00492 11.849322
47.00313 11.842954
46.995686 11.826161
46.995323 11.810126
46.994785 11.784738
46.99097 11.77167
46.977146 11.750147
46.97697 11.739462
46.97953 11.73014
46.99934 11.701626
47.000057 11.693616
46.997593 11.683907
46.996758 11.666865
46.99749 11.656853
47.012234 11.630932
47.01548 11.62027
47.010326 11.595171
47.003338 11.570064
46.991764 11.547599
46.990433 11.537238
47.007755 11.503823
47.013897 11.49197
47.016697 11.473613
47.010773 11.466228
47.000504 11.461158
46.992786 11.442079
46.982758 11.432007
46.9773 11.42263
46.972527 11.409921
46.972557 11.3959
46.975784 11.385565
46.99161 11.36059
46.995975 11.350589
46.995758 11.345578
46.992107 11.339887
46.99212 11.334878
46.995796 11.324872
46.994453 11.310507
46.988976 11.301808
46.988552 11.281437
46.98081 11.259382
46.97967 11.254371
46.979214 11.253035
46.97694 11.245018
46.974205 11.232994
46.97331 11.219973
46.969433 11.207617
46.972416 11.190928
46.966488 11.161549
46.962605 11.156875
46.958946 11.156873
46.94432 11.157868
46.938377 11.148859
46.93564 11.136515
46.93221 11.105824
46.923523 11.102827
46.914608 11.093494
46.894035 11.094843
46.889004 11.092513
46.866367 11.072206
46.853794 11.068555
46.838017 11.071571
46.82842 11.072581
46.82293 11.068592
46.809433 11.044309
46.79822 11.03401
46.777866 11.021404
46.770317 11.014767
46.77488 11.004777
46.768463 10.987163
46.768677 10.970198
46.77278 10.962536
46.77571 10.933251
46.774082 10.914296
46.76741 10.89004
46.767384 10.876736
46.776245 10.850081
46.77986 10.8311
46.777084 10.817807
46.778435 10.808484
46.782078 10.802475
46.792576 10.795092
46.795765 10.790081
46.79457 10.772783
46.79112 10.76249
46.79129 10.746183
46.79377 10.732856
46.79741 10.728503
46.804058 10.733448
46.823338 10.757617
46.831112 10.757232
46.834297 10.751882
46.838127 10.735204
46.847675 10.717483
46.84989 10.697479
46.858547 10.688416
46.864704 10.684703
46.87355 10.665637
46.874214 10.658967
46.867516 10.641363
46.866276 10.615383
46.86233 10.602093
46.853107 10.582858
46.841553 10.556992
46.841057 10.549004
46.843796 10.546976
46.84952 10.549582
46.85157 10.547562
46.851738 10.534568
46.84779 10.521286
46.847477 10.505301
46.8522 10.489591
46.858086 10.478196
46.861877 10.470049
46.8722 10.467368
46.88682 10.465528
46.898285 10.472061
46.917294 10.47784
46.919186 10.488399
46.928905 10.488573
46.93966 10.491468
46.951233 10.471702
46.955082 10.462667
46.9562 10.454993
46.95775 10.443647
46.964092 10.430919
46.96611 10.423566
46.968895 10.425163
46.97939 10.421359
47.00094 10.393363
47.002052 10.388004
46.997845 10.372696
46.992207 10.34806
46.986443 10.34046
46.96261 10.331116
46.954094 10.322227
46.949432 10.308278
46.944374 10.304348
46.931847 10.310537
46.92235 10.292997
46.922565 10.290993
46.92431 10.277958
46.93215 10.255487
46.930737 10.249838
46.921062 10.23965
46.921074 10.240984
46.908928 10.237175
46.90892 10.235841
46.90247 10.229275
46.902485 10.230609
46.878716 10.232322
46.87251 10.227756
46.87235 10.206097
46.868797 10.189826
46.85275 10.154781
46.848927 10.134527
46.849007 10.116203
46.84731 10.104575
46.863792 10.07995
46.864086 10.061618
46.867905 10.053548
46.882664 10.042265
46.8978 10.022301
46.901775 10.005884
46.901943 10.0
46.90212 9.993874
46.909096 9.982394
46.914524 9.975945
46.914608 9.960936
46.916332 9.949894
46.913742 9.941943
46.919956 9.922466
46.927113 9.906967
46.929092 9.899251
46.93024 9.899225
46.934464 9.887456
46.934418 9.883453
46.94073 9.874638
46.94599 9.875187
46.958824 9.877571
46.967903 9.87136
46.98537 9.880652
46.999176 9.889698
47.010677 9.873407
47.018257 9.877247
47.02509 9.874422
47.02613 9.865041
47.015736 9.832865
47.02443 9.812279
47.03022 9.797772
47.031136 9.79775
47.040348 9.783492
47.042698 9.768393
47.042103 9.756373
47.045593 9.74091
47.04738 9.717796
47.048523 9.717769
47.052914 9.699955
47.06096 9.667295
47.062252 9.641846
47.05727 9.62693
47.06113 9.606428
47.061546 9.603659
47.071194 9.606823
47.081337 9.613574
47.09205 9.629679
47.098248 9.63219
47.11964 9.623919
